sample_id,category,ACCESS_PERSONAL_INFO___,ALTER_PHONE_STATE___,ANTI_DEBUG_____,CREATE_FOLDER_____,CREATE_PROCESS`_____,CREATE_THREAD_____,DEVICE_ACCESS_____,EXECUTE_____,FS_ACCESS____,FS_ACCESS()____,FS_ACCESS(CREATE)____,FS_ACCESS(CREATE__APPEND)__,FS_ACCESS(CREATE__READ)__,FS_ACCESS(CREATE__READ__WRITE),FS_ACCESS(CREATE__WRITE)__,FS_ACCESS(CREATE__WRITE__APPEND),FS_ACCESS(READ)____,FS_ACCESS(READ__WRITE)__,FS_ACCESS(WRITE)____,FS_PIPE_ACCESS___,FS_PIPE_ACCESS()___,FS_PIPE_ACCESS(READ)___,FS_PIPE_ACCESS(READ__)_,FS_PIPE_ACCESS(READ__WRITE)_,FS_PIPE_ACCESS(WRITE)___,NETWORK_ACCESS____,NETWORK_ACCESS()____,NETWORK_ACCESS(READ)____,NETWORK_ACCESS(READ__WRITE)__,NETWORK_ACCESS(READ__WRITE__),NETWORK_ACCESS(WRITE)____,NETWORK_ACCESS(WRITE__)__,SMS_SEND____,TERMINATE_PROCESS,TERMINATE_THREAD,__arm_nr_cacheflush,__arm_nr_set_tls,_llseek,_newselect,accept,access,add,addAccessibilityInteractionConnection,addAccountExplicitly,addClient,addPeriodicSync,addStatusChangeListener,addToDisplay,addToDisplayWithoutInputChannel,addWithoutInputChannel,attachEngine,beginRestoreSession,bind,brk,cancelAllNotifications,cancelNotificationWithTag,cancelSync,cancelToast,cancelVibrate,capset,chdir,checkOperation,checkPackage,checkPermission,checkSignatures,chmod,chown32,clock_getres,clock_gettime,clone,close,collapsePanels,connect,currentToCanonicalPackageNames,dataChanged,deleteHost,disconnect,displayCompletions,dup,dup2,endRestoreSession,engineShown,enqueueNotificationWithTag,enqueueToast,epoll_create,epoll_ctl,epoll_wait,eventfd2,execve,exit,exit_group,faccessat,fchmod,fchown32,fcntl,fcntl64,fdatasync,finishDrawing,finishInput,finishSpellCheckerService,flock,fork,fstat64,fstatfs64,fsync,ftruncate,ftruncate64,futex,geocoderIsPresent,getAccounts,getAccountsAsUser,getActiveAdmins,getActiveNetworkInfo,getActivePhoneType,getActivityInfo,getAllCellInfo,getAllNetworkInfo,getAllPkgUsageStats,getAllProviders,getAnimationScale,getAppWidgetIds,getAppWidgetInfo,getApplicationEnabledSetting,getApplicationInfo,getApplicationRestrictions,getAuthenticatorTypes,getBestProvider,getBoolean,getCallState,getCameraDisabled,getCameraInfo,getCellLocation,getClientDefaultLanguage,getComponentEnabledSetting,getConfiguredNetworks,getConnectionInfo,getCurrentInputMethodSubtype,getCurrentModeType,getCurrentSpellChecker,getCurrentSpellCheckerSubtype,getDataActivity,getDataNetworkType,getDataState,getDeviceId,getDeviceList,getDeviceOwner,getDeviceSvn,getDhcpInfo,getDisplayFrame,getDisplayIds,getDisplayInfo,getEnabledAccessibilityServiceList,getEnabledInputMethodList,getEnabledInputMethodSubtypeList,getFlashlightEnabled,getFromLocation,getGlobalSearchActivity,getGroupIdLevel1,getHeightHint,getIccSerialNumber,getInTouchMode,getInputDevice,getInputDeviceIds,getInputMethodList,getInstallLocation,getInstalledApplications,getInstalledPackages,getInstalledProviders,getInstallerPackageName,getIsSyncable,getLastChosenActivity,getLastInputMethodSubtype,getLastLocation,getLine1Number,getLong,getMasterSyncAutomatically,getMessenger,getMobileDataEnabled,getMobileIfaces,getMode,getNameForUid,getNeighboringCellInfo,getNetworkInfo,getNetworkPreference,getNightMode,getNumberOfCameras,getPackageGids,getPackageInfo,getPackageSizeInfo,getPackagesForUid,getPassword,getPermissionGroupInfo,getPermissionInfo,getPreferredActivities,getPreferredPackages,getPrimaryClip,getProviderInfo,getProviderProperties,getProviders,getProxy,getReceiverInfo,getRingerMode,getRingtonePlayer,getScanResults,getSearchableInfo,getSearchablesInGlobalSearch,getServiceInfo,getSpellCheckerService,getState,getStorageEncryptionStatus,getStreamMaxVolume,getStreamVolume,getString,getSubscriberId,getSyncAutomatically,getSystemAvailableFeatures,getSystemSharedLibraryNames,getTetheredIfaces,getUserData,getUserIcon,getUserRestrictions,getUserSerialNumber,getUsers,getVibrateSetting,getVoiceMailAlphaTag,getVoiceMailNumber,getWallpaper,getWallpaperInfo,getWidthHint,getWifiApConfiguration,getWifiApEnabledState,getWifiDisplayStatus,getWifiEnabledState,getWifiServiceMessenger,getcwd,getdents64,getegid32,geteuid32,getgid32,getgroups32,getpeername,getpgid,getpid,getppid,getpriority,getresgid32,getresuid32,getrusage,getsockname,getsockopt,gettid,gettimeofday,getuid32,hasClipboardText,hasIccCard,hasKeys,hasNamedWallpaper,hasNavigationBar,hasPrimaryClip,hasSystemFeature,hasVibrator,hideSoftInput,inKeyguardRestrictedInputMode,inotify_add_watch,inotify_init,inotify_rm_watch,ioctl,isActiveNetworkMetered,isAdminActive,isBluetoothA2dpOn,isBluetoothScoOn,isCameraSoundForced,isImsSmsSupported,isKeyguardLocked,isKeyguardSecure,isPackageAvailable,isProviderEnabled,isSafeMode,isScanAlwaysAvailable,isScreenOn,isSpeakerphoneOn,isSpellCheckerEnabled,isSyncActive,isWakeLockLevelSupported,lgetxattr,link,listen,locationCallbackFinished,lseek,lstat64,madvise,mkdir,mknod,mlock,mmap2,mount,mprotect,mremap,msync,munlock,munmap,nanosleep,notifyAppWidgetViewDataChanged,notifyChange,onChange,onClose,onFinished,onGetSentenceSuggestionsMultiple,onRectangleOnScreenRequested,onRequestContinued,onResult,open,openSession,partiallyUpdateAppWidgetIds,performDeferredDestroy,pingSupplicant,pipe,pipe2,play,playSoundEffect,playSoundEffectVolume,poll,prctl,pread64,prepareVpn,ptrace,pwrite64,queryContentProviders,queryIntentActivities,queryIntentContentProviders,queryIntentReceivers,queryIntentServices,read,readlink,reassociate,recvfrom,recvmsg,reenableKeyguard,registerCallback,registerContentObserver,registerInputDevicesChangedListener,registerMediaButtonIntent,registerRemoteControlClient,registerSuggestionSpansForNotification,relayout,releaseMulticastLock,releaseWakeLock,releaseWifiLock,remove,removeAccessibilityInteractionConnection,removeActiveAdmin,removeGpsStatusListener,removePrimaryClipChangedListener,removeStatusChangeListener,rename,requestLocationUpdates,requestScanFile,resolveContentProvider,resolveIntent,resolveService,restorePackage,rmdir,rt_sigprocmask,rt_sigtimedwait,sched_get_priority_max,sched_get_priority_min,sched_getparam,sched_getscheduler,sched_setaffinity,sched_setscheduler,sched_yield,send,sendAccessibilityEvent,sendExtraCommand,sendMultipartText,sendText,sendmsg,sendto,set,setApplicationEnabledSetting,setCallback,setComponentEnabledSetting,setDimensionHints,setDiscoveryRequest,setExtractedText,setFlashlightEnabled,setIconVisibility,setInTouchMode,setIsSyncable,setMetadata,setMobileDataEnabled,setMode,setNetworkPreference,setNightMode,setPlaybackState,setPlaybackStateForRcc,setPrimaryClip,setRadio,setRingerMode,setSpeakerphoneOn,setStreamMute,setStreamVolume,setSyncAutomatically,setTextAfterCursor,setTextBeforeCursor,setTransparentRegion,setTransportControlInfo,setWallpaper,setWallpaperPosition,setWifiApConfiguration,setWifiApEnabled,setWifiEnabled,setgid32,setgroups32,setitimer,setpgid,setpriority,setresgid32,setresuid32,setrlimit,setsid,setsockopt,setuid32,showSoftInput,showStrictModeViolation,shutdown,sigaction,sigaltstack,sigprocmask,sigsuspend,socket,socketpair,startBluetoothSco,startInput,startScan,startWatchingRoutes,startWifiDisplayScan,stat64,statfs64,statusBarVisibilityChanged,stop,stopListening,stopUsingNetworkFeature,symlink,sync,sysinfo,timer_create,timer_settime,toggleSoftInput,truncate,ugetrlimit,umask,uname,unlink,unregisterContentObserver,unregisterMediaButtonIntent,unregisterRemoteControlClient,updateAppWidgetIds,updateAppWidgetProvider,updateSelection,updateServiceLocation,utimes,vfork,vibrate,vibratePattern,wait4,watchRotation,windowGainedFocus,write,writev,is_augmented,source,Class
benign_apk_scams_000101,benign_apk_scams,0,0,0,20,0,47,24,0,183,29,50,1,1,4,49,0,144,0,7,9,0,0,0,1,14,17,51,0,35,0,1,0,0,0,25,0,47,173,58,0,278,0,0,0,1,0,0,6,0,0,0,0,22,245,0,0,0,0,0,1,0,0,0,0,0,27,0,0,4850,47,605,0,37,0,0,0,0,0,27,0,0,0,0,0,1,8,178,0,0,25,0,0,1,119,0,1184,210,12,0,0,2,0,1007,0,22,0,5,2179,0,0,0,0,8,0,3,0,0,0,0,1,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,0,0,0,0,0,0,286,0,135,0,0,0,44,196,92,885,213,0,0,0,0,1,0,1,0,0,0,0,0,0,721,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,13,50,406,24,0,0,405,0,971,0,0,0,302,98,0,0,0,0,0,0,0,0,0,463,1,0,0,0,24,0,0,0,0,23,168,354,0,0,506,0,0,0,0,0,798,0,0,184,0,0,1,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,30,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,55,1,1,1,0,146,0,0,0,0,1,72,353,0,104,0,0,0,0,0,0,341,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,33,0,0,0,0,0,0,0,0,0,0,0,0,0,3,520,101,False,real_CICMalDroid_2020,5
benign_apk_scams_000102,benign_apk_scams,0,0,0,8,1,35,71,1,163,21,48,0,0,0,32,0,116,0,9,3,0,0,0,1,0,1,27,0,5,0,9,0,0,1,18,0,36,105,6,0,237,0,0,0,1,0,0,5,0,0,0,0,9,223,0,0,0,0,0,1,0,0,1,0,0,43,0,0,11078,35,444,0,14,0,0,0,0,0,20,0,0,0,0,1,2,9,1436,0,1,18,1,0,6,107,0,923,195,10,0,0,4,1,709,0,27,0,0,1406,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,3,1,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,20,0,1,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,2014,0,88,0,0,0,18,51,70,1387,1440,0,0,0,0,1,0,0,0,0,0,0,0,0,2881,0,0,0,0,0,0,0,0,0,0,0,0,5,0,2,0,0,0,0,0,0,133,43,384,9,0,0,443,0,2096,0,1,0,243,17,0,0,0,0,0,0,2,0,0,439,1,0,0,0,4,0,0,0,0,3,146,257,0,0,410,0,0,0,0,3,618,0,0,2711,0,0,1,0,1,0,0,0,8,0,0,0,5,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,37,1,1,1,0,35,0,0,0,0,9,54,321,0,42,0,0,0,0,0,0,286,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,27,0,0,0,0,0,0,0,0,0,0,0,1,0,1,720,112,False,real_CICMalDroid_2020,5
benign_apk_scams_000103,benign_apk_scams,0,0,0,7,0,38,36,0,55,0,4,0,0,9,4,0,888,0,6,1,0,0,0,9,0,11,0,0,6,0,1,0,0,0,2,15025,38,6,0,0,49,0,2,0,1,0,0,4,0,0,0,0,1,736,0,0,0,0,0,1,0,0,0,0,0,3,0,0,202090,38,1101,0,3,0,0,0,0,0,83,0,0,0,0,0,9,33,33965,0,0,2,0,0,0,0,0,229,30,8,1,0,2,0,1008,0,0,0,0,3332,0,0,0,0,2,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,12,12,12,0,0,0,30677,0,53,0,0,0,1,4,430,828,30642,0,0,0,0,1,0,3,0,0,0,0,0,0,770,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,1,0,111,16,445,7,0,0,529,0,370,0,0,0,355,9,0,0,0,0,0,0,0,0,0,1002,1,0,0,0,10,0,0,0,0,2,275,64,0,0,1,0,0,0,0,1,3547,1,0,982,37,0,1,1,1,0,0,0,5,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,0,0,0,37,181,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,41,1,1,1,0,5,0,0,0,0,1,40,247,0,4,14,0,0,0,0,0,79,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1649,167,False,real_CICMalDroid_2020,5
benign_apk_scams_000104,benign_apk_scams,2,0,0,15,1,52,65,1,193,35,43,0,1,2,60,0,144,0,9,7,0,0,0,1,4,14,24,0,28,0,3,0,0,1,26,0,53,307,34,0,296,0,0,0,1,0,0,10,0,0,0,0,11,276,0,0,0,0,0,1,0,0,0,12,0,42,0,0,7030,52,576,0,30,0,0,0,0,0,44,0,0,0,0,0,1,14,647,0,1,26,1,0,4,95,0,915,145,16,2,0,4,1,790,0,31,0,7,1788,0,0,0,0,11,0,1,0,0,0,0,0,0,0,0,28,2,0,0,0,0,0,0,0,0,0,0,1,0,0,3,45,0,0,0,2,0,0,0,0,1,0,10,0,0,0,0,0,0,0,0,0,10,1,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,1,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,94,0,0,0,0,0,0,643,0,191,0,0,0,22,90,100,846,644,0,0,0,0,1,0,0,0,0,0,0,0,0,2138,0,0,0,0,0,0,0,0,0,0,0,0,10,0,39,0,0,0,0,0,0,113,61,484,18,0,0,614,0,1385,0,1,0,380,91,0,0,0,0,0,0,9,0,0,517,1,0,0,0,12,0,0,0,0,26,168,352,0,0,382,0,0,0,0,0,867,0,0,1194,0,0,1,0,1,0,0,0,24,0,0,0,3,0,0,0,0,0,38,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,1,61,1,1,1,0,81,0,0,0,0,9,79,485,0,67,2,0,0,0,0,0,385,7,0,0,0,0,0,0,0,0,0,0,0,1,0,1,39,0,0,0,0,0,0,0,0,0,0,0,1,0,9,1044,182,False,real_CICMalDroid_2020,5
benign_apk_scams_000105,benign_apk_scams,0,0,0,7,0,42,23,0,65,4,22,0,0,8,6,0,429,0,7,2,0,0,0,9,0,12,3,0,20,0,1,0,0,0,4,15621,42,6,3,0,66,0,10,0,1,0,0,13,0,0,0,0,2,1055,0,0,0,0,0,1,0,0,0,0,0,7,0,0,127415,42,661,0,17,0,0,0,0,0,80,0,0,0,0,1,9,117,14893,0,0,4,0,0,1,8,0,419,45,19,1,0,2,0,585,0,2,45,0,9684,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,0,0,0,0,0,0,0,0,7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,4,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,12,12,12,0,0,0,9082,0,118,0,0,0,10,21,763,7756,9026,0,0,0,0,1,0,3,0,0,0,0,0,0,7143,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0,0,0,0,0,1,0,130,33,391,7,0,0,553,0,761,6,0,0,377,15,0,0,0,0,0,0,0,0,0,560,1,0,0,0,11,0,0,0,0,3,197,210,0,0,115,0,0,0,0,0,4237,1,0,9399,24,0,1,1,1,0,0,0,30,0,0,0,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,24,361,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,46,1,1,1,0,48,0,0,0,0,1,46,814,0,22,14,0,0,0,0,0,141,1,0,0,0,0,0,0,0,0,0,0,0,2,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2641,80,False,real_CICMalDroid_2020,5
benign_apk_scams_000106,benign_apk_scams,0,0,0,133,0,52,95,0,66,17,12,0,0,10,371,0,1460,0,7,3,0,0,0,10,0,11,0,0,8,0,1,0,0,0,8,49416,52,6,0,0,576,0,2,0,1,0,0,3,0,0,0,0,1,1140,0,0,0,0,0,1,0,0,0,0,0,26,0,0,96770,52,2283,0,5,0,0,0,0,0,194,0,0,0,0,0,12,58,14254,0,0,8,0,0,0,0,0,307,35,7,1,0,2,0,2297,0,20,31,0,12413,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,14,0,0,0,0,0,0,0,0,0,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,64,12,12,12,0,0,0,4508,0,88,0,0,0,3,6,774,2410,4486,0,0,0,0,1,0,5,0,0,0,0,0,0,733,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,1,0,133,37,531,134,0,0,677,0,377,0,0,0,464,58,0,0,0,0,0,0,0,0,0,2021,1,0,0,0,13,0,0,0,0,2,222,81,0,0,39,0,0,0,0,0,8255,1,0,933,93,0,1,1,1,0,0,0,9,0,0,0,2,1,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,0,0,0,93,361,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,59,1,1,1,0,13,0,0,0,0,1,60,422,0,6,14,0,0,0,0,0,263,2,0,0,0,0,0,0,0,0,0,0,0,3,0,2,23,0,0,0,0,0,0,0,0,0,0,0,0,0,4,15564,89,False,real_CICMalDroid_2020,5
benign_apk_scams_000107,benign_apk_scams,0,0,0,2,0,10,2,0,3,0,2,0,0,0,2,0,8,0,6,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2,0,10,6,0,0,5,0,0,0,1,0,0,0,0,0,0,0,0,18,0,3,0,0,0,1,0,0,0,0,0,1,0,0,48,10,18,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,16,0,0,2,0,0,0,0,0,5,0,0,0,0,2,0,6,0,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,20,0,24,0,0,0,0,3,24,5,41,0,0,0,0,1,0,0,0,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,35,2,0,0,47,0,54,0,0,0,17,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,2,0,0,0,0,0,92,10,0,0,0,0,0,0,0,1,17,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7,1,1,1,0,0,0,0,0,0,1,12,26,0,1,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,False,real_CICMalDroid_2020,5
benign_apk_scams_000108,benign_apk_scams,1,0,0,19,0,76,44,0,207,56,60,0,1,5,640,1,113,0,7,6,0,0,0,11,14,9,36,0,38,0,11,0,0,0,45,0,76,310,43,0,2067,0,0,0,1,0,0,6,0,0,0,0,29,377,0,0,0,0,0,1,0,0,0,3,0,57,0,0,13645,76,1226,0,50,0,0,0,0,1,24,0,0,0,0,0,11,18,991,0,0,45,0,0,4,143,0,1444,235,9,0,0,2,0,2233,0,50,0,7,10775,0,0,0,0,197,0,10,0,0,0,0,1,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,25,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,0,0,0,0,0,0,734,0,234,0,0,0,58,153,175,2989,830,0,0,0,0,1,0,0,0,0,0,0,0,0,1703,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,13,450,515,23,0,0,523,0,1797,0,0,0,378,183,0,34,0,0,0,0,2,0,0,1078,1,0,0,0,31,0,0,0,0,26,189,421,0,0,615,0,0,0,0,5,773,0,0,845,0,0,1,61,0,0,0,0,14,0,0,0,2,0,0,0,0,0,436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,193,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,110,1,1,1,0,291,0,4,0,0,1,121,715,0,94,0,0,1,0,0,0,806,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,66,25,0,0,0,0,0,0,0,0,0,0,0,0,4,4149,350,False,real_CICMalDroid_2020,5
benign_apk_scams_000109,benign_apk_scams,0,0,0,10,0,33,4,0,33,5,12,0,0,0,12,0,44,0,15,3,0,0,0,1,0,4,12,0,5,0,2,1,0,0,13,0,33,6,4,0,62,0,0,0,1,0,0,1,0,0,0,0,4,121,0,0,0,0,0,1,0,0,0,0,0,12,0,0,15102,33,132,0,8,0,0,0,0,0,11,0,0,0,0,0,1,4,2863,0,0,13,0,0,1,16,0,179,30,4,0,0,2,0,179,0,8,0,0,2578,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,2399,0,56,0,0,0,8,31,60,167,2397,0,0,0,0,1,0,0,0,0,0,0,0,0,2305,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,8,16,213,12,0,0,236,0,575,0,0,0,140,50,0,0,0,0,0,0,0,0,0,120,1,0,0,0,4,0,0,0,0,5,125,105,0,0,67,0,3,0,0,1,751,0,0,2575,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,37,1,1,1,0,24,0,0,0,0,1,46,311,0,22,2,0,0,0,0,0,84,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1220,116,False,real_CICMalDroid_2020,5
benign_apk_scams_000110,benign_apk_scams,0,0,0,22,2,37,69,2,150,14,18,0,0,0,49,0,151,0,24,6,0,0,0,1,0,5,15,0,10,0,1,0,0,2,16,0,39,102,26,0,160,0,0,0,1,0,0,4,0,0,0,0,5,216,0,4,0,0,0,1,0,0,0,10,0,31,0,0,52888,37,418,0,11,0,0,0,0,0,20,0,0,0,0,0,1,9,13069,0,2,16,2,0,4,34,0,401,50,9,0,0,6,2,371,0,22,0,0,1559,0,0,0,0,26,0,4,0,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,1,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,0,0,0,0,0,0,5783,0,102,0,0,0,10,210,71,387,5778,0,0,0,0,1,0,0,0,0,0,0,0,0,10031,0,0,0,0,0,0,0,0,0,8,0,0,4,0,0,0,0,0,0,0,0,218,56,649,41,0,0,701,0,1655,0,2,0,374,85,0,0,0,0,0,0,0,0,0,461,1,0,0,0,7,0,0,0,0,5,202,228,0,0,121,0,0,0,0,0,2401,0,0,13166,0,0,1,0,0,0,0,0,10,0,0,0,4,0,0,0,0,0,13,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,40,1,1,1,0,54,0,0,0,0,17,55,356,0,31,0,0,0,0,0,0,264,3,0,0,0,0,0,0,0,0,0,0,0,2,0,1,16,0,0,0,0,0,0,0,0,0,0,0,2,0,4,4030,192,False,real_CICMalDroid_2020,5
